Algorithm;Timestamp;Elapsed Time;Run;Eval;min-c;max-c;d-c;max-d-stripes;Result;Best Result
nelder-mead;2018-05-20 20:11:17.229613;18654.682787895203;1;41;0.0508625740309501;0.5010868308274923;0.4978015421004568;0.7848822978717149;97.0;99.0
nelder-mead;2018-05-20 20:19:39.217835;19156.671010017395;1;42;0.05;0.5006173713576287;0.49875117184404644;0.7895886586551275;97.0;99.0
nelder-mead;2018-05-20 20:28:00.473211;19657.92638540268;1;43;0.05028752467698337;0.5006366642125546;0.4987121459641729;0.7991984248300582;99.0;99.0
nelder-mead;2018-05-20 20:36:22.994223;20160.447397708893;1;44;0.05;0.5008746094233074;0.4982308267790658;0.7966782143895307;97.0;99.0
nelder-mead;2018-05-20 20:44:46.372259;20663.82543373108;1;45;0.05230019741586693;0.5003086856788144;0.49937558592202325;0.770346761425132;98.0;99.0
nelder-mead;2018-05-20 20:53:07.300439;21164.75361418724;1;46;0.05129386104642515;0.5;0.5;0.785201731782822;96.0;99.0
nelder-mead;2018-05-20 21:01:24.540431;21661.993605852127;1;47;0.05032346526160629;0.5006326448677785;0.4987202763558133;0.7938090937378535;98.0;99.0
nelder-mead;2018-05-20 21:09:46.216102;22163.669276475906;1;48;0.05145559367722831;0.5001716260219449;0.4996528322769583;0.7944015050585884;96.0;99.0
nelder-mead;2018-05-20 21:18:11.174525;22668.62770009041;1;49;0.05036389841930708;0.5005059350237078;0.4989765869522744;0.7907918702559927;97.0;99.0
nelder-mead;2018-05-20 21:26:33.679319;23171.13249349594;1;50;0.05;0.5003086856788144;0.49937558592202325;0.7971073530447577;98.0;99.0
nelder-mead;2018-05-20 21:34:54.636331;23672.089505434036;1;51;0.05014376233849169;0.5003183321062773;0.49935607298208645;0.8019122361322231;99.0;99.0
nelder-mead;2018-05-20 21:43:19.924090;24177.377264499664;1;52;0.050161732630803146;0.5003163224338892;0.49936013817790664;0.7992175705861206;97.0;99.0
nelder-mead;2018-05-20 21:51:39.100737;24676.553911685944;1;53;0.05115009870793347;0.5001543428394072;0.4996877929610116;0.7874864044297599;97.0;99.0
nelder-mead;2018-05-20 21:59:59.962960;25177.41613483429;1;54;0.05;0.5003173272700833;0.4993581055799966;0.8139451991689847;96.0;99.0
nelder-mead;2018-05-20 22:08:15.983861;25673.437035799026;1;55;0.05061323622512859;0.5001950889470762;0.49960537111575787;0.7941011031145662;96.0;99.0
nelder-mead;2018-05-20 22:16:38.943163;26176.396337985992;1;56;0.05;0.5001543428394072;0.4996877929610116;0.8008667002395727;96.0;99.0
nelder-mead;2018-05-20 22:24:59.633867;26677.08704185486;1;57;0.050071881169245845;0.5001591660531386;0.49967803649104325;0.8032691417833054;98.0;99.0
nelder-mead;2018-05-20 22:33:22.401076;27179.854251146317;1;58;0.050080866315401575;0.5001581612169446;0.49968006908895335;0.8019218090102542;99.0;99.0
nelder-mead;2018-05-20 22:41:47.079421;27684.53259563446;1;59;0.050575049353966735;0.5000771714197036;0.4998438964805058;0.7960562259320738;95.0;99.0
nelder-mead;2018-05-20 22:50:07.708426;28185.16160082817;1;60;0.05;0.5001586636350417;0.4996790527899983;0.8092856233016861;98.0;99.0
nelder-mead;2018-05-20 22:58:29.166082;28686.619256734848;1;61;0.050076373742323696;0.5000836526131552;0.4998307862239859;0.808684610525244;97.0;99.0
nelder-mead;2018-05-20 23:06:53.765177;29191.218351602554;1;62;0.05005728030674277;0.5001013251697182;0.4997950379082423;0.8067301329538261;99.0;99.0
nelder-mead;2018-05-20 23:15:19.690383;29697.143557548523;1;63;0.05010501389569509;0.5000506625848591;0.4998975189541211;0.7989879422892006;96.0;99.0
nelder-mead;2018-05-20 23:23:43.633903;30201.087077856064;1;64;0.050026253473923775;0.500131663372496;0.49973366933102903;0.8067112030485647;98.0;99.0
nelder-mead;2018-05-20 23:32:02.827671;30700.28084564209;1;65;0.050028640153371384;0.5000506625848591;0.49989751895412116;0.805678090194107;98.0;99.0
